scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
0,0.9376737,-0.6787814,1.776456,0.3484945,-0.2132148,-0.0430476,-0.471578,0.8545762,336.1078,8.017261,300.5189
0,0.9500855,-0.6786937,1.777098,0.3491068,-0.2149291,-0.04303188,-0.4714797,0.8542018,335.9356,8.131593,300.4707
0,0.9625764,-0.6786681,1.777696,0.3496015,-0.2164087,-0.04330687,-0.4712677,0.8539311,335.7691,8.196671,300.4507
0,0.9753685,-0.6786733,1.778268,0.3501121,-0.2177402,-0.0434657,-0.4708592,0.8538101,335.6223,8.258108,300.4615
0,0.9879669,-0.6787202,1.778665,0.3505607,-0.2186664,-0.0432922,-0.4706143,0.8537171,335.537,8.331765,300.459
0,1.00121,-0.6787469,1.779276,0.3512173,-0.2201889,-0.04319243,-0.4704842,0.8534026,335.3886,8.441909,300.4191
0,1.02313,-0.6787753,1.779392,0.3513781,-0.2203963,-0.04324167,-0.4708538,0.8531426,335.3685,8.46217,300.3602
0,1.030615,-0.678796,1.779725,0.3516225,-0.2209613,-0.04350627,-0.4708953,0.8529601,335.2969,8.474386,300.3373
0,1.038151,-0.6788042,1.780102,0.3519381,-0.2216409,-0.04364657,-0.471031,0.8527017,335.2219,8.510381,300.2949
0,1.050068,-0.6788296,1.780338,0.3522863,-0.2221108,-0.0433211,-0.4714791,0.8523482,335.1982,8.590369,300.2091
0,1.062474,-0.6788418,1.78055,0.3526635,-0.2225871,-0.04290537,-0.4717977,0.8520687,335.1778,8.67631,300.1398
0,1.075319,-0.6788736,1.780677,0.3529637,-0.2227694,-0.04247884,-0.471979,0.851942,335.1862,8.738964,300.1007
0,1.0885,-0.6788871,1.780842,0.3532364,-0.2228916,-0.04221074,-0.4722027,0.8517995,335.1918,8.782239,300.0605
0,1.100104,-0.6788732,1.781012,0.3533866,-0.2230862,-0.04231015,-0.4723662,0.8516528,335.1682,8.790304,300.0316
0,1.113029,-0.6788626,1.781176,0.3534934,-0.2231214,-0.04263587,-0.4727216,0.8514301,335.1494,8.769675,299.9854
0,1.125486,-0.678871,1.781293,0.3536333,-0.2231875,-0.04281113,-0.4730926,0.851198,335.1363,8.767383,299.9334
0,1.13779,-0.6789332,1.781344,0.353683,-0.2230114,-0.04307917,-0.4731751,0.8511848,335.1392,8.7298,299.9327
0,1.150393,-0.6790054,1.781366,0.3537317,-0.2228417,-0.04313452,-0.4731885,0.8512189,335.1531,8.712727,299.9382
0,1.163859,-0.6791137,1.781393,0.3538549,-0.2225992,-0.04328853,-0.4733528,0.8511832,335.17,8.684993,299.9267
0,1.18751,-0.6791627,1.78137,0.3539027,-0.222603,-0.04317007,-0.4733261,0.8512031,335.1763,8.69679,299.9285
0,1.196208,-0.6791981,1.781343,0.3539296,-0.2225771,-0.04309351,-0.4733891,0.8511786,335.184,8.704927,299.9194
0,1.20342,-0.6792696,1.781645,0.3538208,-0.2224964,-0.04348455,-0.4734553,0.8511431,335.1699,8.660612,299.9193
0,1.214162,-0.6793438,1.781877,0.353671,-0.2222491,-0.04392304,-0.4735089,0.8511553,335.1696,8.599467,299.928
0,1.226833,-0.679382,1.782052,0.3535062,-0.2220449,-0.04444961,-0.4733926,0.8512461,335.1582,8.526868,299.9603
0,1.239436,-0.6793708,1.782014,0.3533621,-0.2216988,-0.04485483,-0.4733512,0.851338,335.1689,8.459478,299.9856
0,1.251092,-0.6793583,1.781974,0.3532309,-0.221406,-0.04513667,-0.4733348,0.8514084,335.1816,8.409419,300.0033
0,1.263537,-0.6792838,1.781969,0.3530762,-0.2212259,-0.04561396,-0.4734396,0.8513714,335.1729,8.350457,300.0028
0,1.276403,-0.6792381,1.781957,0.3529896,-0.22111,-0.04581759,-0.4737061,0.8512424,335.1752,8.329442,299.9729
0,1.288416,-0.6791536,1.781971,0.3528742,-0.2211096,-0.04611912,-0.4737029,0.851228,335.1577,8.297844,299.978
0,1.300836,-0.6790875,1.781986,0.3527198,-0.2210462,-0.04652426,-0.4735869,0.8512869,335.1393,8.247618,300.0031
0,1.31337,-0.6790151,1.781991,0.352523,-0.2209094,-0.04707903,-0.473426,0.8513814,335.1191,8.17533,300.0395
0,1.326053,-0.678968,1.781906,0.3522217,-0.220513,-0.04790217,-0.4732845,0.851517,335.1096,8.05778,300.0872
0,1.350035,-0.6789244,1.781799,0.3521417,-0.2202992,-0.04796257,-0.4733173,0.8515506,335.1278,8.037829,300.0915
0,1.35874,-0.6788837,1.781628,0.3521162,-0.2199624,-0.0477009,-0.4736023,0.851494,335.1796,8.050871,300.0598
0,1.366353,-0.6788428,1.781482,0.3520234,-0.2196643,-0.04775137,-0.4738494,0.8514307,335.2089,8.032788,300.037
0,1.37678,-0.6788009,1.781376,0.3518257,-0.2193881,-0.04818376,-0.4736868,0.851568,335.2099,7.963721,300.0769
0,1.389175,-0.6787211,1.781328,0.3515974,-0.2192686,-0.04886958,-0.4735551,0.8516328,335.1807,7.879862,300.1105
0,1.401572,-0.6786612,1.781274,0.3514266,-0.2191557,-0.04926992,-0.4734019,0.8517241,335.1674,7.82559,300.1425
0,1.413972,-0.6785733,1.781197,0.3513262,-0.2191503,-0.04938788,-0.4733766,0.8517327,335.1608,7.812116,300.1481
0,1.426469,-0.6785258,1.781134,0.3512812,-0.2192836,-0.04942382,-0.4733954,0.8516858,335.1455,7.818051,300.1411
0,1.438728,-0.6785002,1.781037,0.3512139,-0.219191,-0.04946123,-0.4735408,0.8516267,335.1539,7.812304,300.1247
0,1.451204,-0.678456,1.780937,0.3511285,-0.2192003,-0.04959596,-0.4735112,0.8516328,335.1449,7.79795,300.1306
0,1.463429,-0.6784626,1.780786,0.3509971,-0.2188928,-0.04974971,-0.4733692,0.851782,335.1656,7.756483,300.1644
0,1.476198,-0.6784874,1.780496,0.3508049,-0.2182923,-0.04987256,-0.4731981,0.852024,335.2172,7.697406,300.2125
0,1.498059,-0.6785422,1.780358,0.3508134,-0.2181127,-0.04967396,-0.4734407,0.8519468,335.249,7.713377,300.1819
0,1.506487,-0.6786038,1.780158,0.3507816,-0.2177522,-0.04959568,-0.4736683,0.851917,335.2918,7.70397,300.1618
0,1.513576,-0.6786672,1.779981,0.3507396,-0.2174906,-0.04956544,-0.4737343,0.8519488,335.3204,7.691325,300.1617
0,1.524848,-0.6787175,1.779812,0.3507036,-0.2172,-0.04953517,-0.4736589,0.8520666,335.3507,7.672388,300.1824
1,0,-0.6900551,1.714183,0.3148516,0.05832043,0.03604673,0.4749882,-0.8773172,352.1503,359.5462,303.168
1,0.0121417,-0.6901188,1.714091,0.3149801,0.05800059,0.03544712,0.4747876,-0.8774714,352.2155,359.5876,303.1936
1,0.0242834,-0.6901777,1.714049,0.3151868,0.05812288,0.03475054,0.474495,-0.8776495,352.2413,359.6623,303.2278
1,0.0369057,-0.6902956,1.71405,0.3154048,0.05838921,0.03420777,0.4743046,-0.8777561,352.2441,359.7303,303.2482
