scene,time,headsetRotationX,headsetRotationY,headsetRotationZ,headsetRotationW
5,0.0744032,-0.01002825,-0.9939405,-0.07782043,-0.07697967
5,0.0863927,-0.009975318,-0.9938316,-0.07874779,-0.07744819
5,0.0970335,-0.009826049,-0.9937422,-0.07924813,-0.07810104
5,0.1079477,-0.00959149,-0.9936678,-0.0794936,-0.07882425
5,0.1194528,-0.009277456,-0.9935888,-0.07967503,-0.07967031
5,0.1306888,-0.00899132,-0.9934933,-0.08006539,-0.08049718
5,0.1415079,-0.008712951,-0.9934028,-0.08037724,-0.08132976
5,0.1527492,-0.008616198,-0.9932904,-0.08074485,-0.08234268
5,0.1639345,-0.008798875,-0.9931557,-0.08129492,-0.08340085
5,0.1752392,-0.009009767,-0.9929959,-0.08202475,-0.08455795
5,0.1861041,-0.009252194,-0.9928434,-0.08294511,-0.08542094
5,0.1971288,-0.009334702,-0.9927094,-0.08381023,-0.08612132
5,0.2084543,-0.009369425,-0.9925873,-0.08466115,-0.08669102
5,0.2195433,-0.009316899,-0.9924609,-0.08531082,-0.08750382
5,0.2307652,-0.009139799,-0.9923151,-0.08603388,-0.08846304
5,0.2422695,-0.008827332,-0.9921496,-0.08667094,-0.08971971
5,0.2535218,-0.008352313,-0.9920061,-0.08687021,-0.09114781
5,0.2645384,-0.008265305,-0.9917922,-0.08729967,-0.09305319
5,0.2756006,-0.008341379,-0.9915578,-0.08781728,-0.0950354
5,0.2869887,-0.008479796,-0.9912943,-0.08851935,-0.09709954
5,0.2978538,-0.008646987,-0.9910203,-0.08941137,-0.0990448
5,0.3090586,-0.008811116,-0.9907715,-0.09026159,-0.1007327
5,0.3205316,-0.009088658,-0.990525,-0.09120664,-0.1022703
5,0.3324617,-0.009316374,-0.9902866,-0.09196158,-0.1038704
5,0.342804,-0.009260233,-0.9900674,-0.09229074,-0.1056572
5,0.3537091,-0.009370968,-0.9898112,-0.09249997,-0.1078414
5,0.3656905,-0.009447556,-0.9895144,-0.09272172,-0.1103402
5,0.3765739,-0.009465668,-0.9891765,-0.09340511,-0.1127658
5,0.3875851,-0.009595923,-0.9888068,-0.09451485,-0.1150489
5,0.398476,-0.009495921,-0.9884489,-0.09586135,-0.1170024
5,0.4103958,-0.009359855,-0.9880837,-0.09721623,-0.1189632
5,0.4208934,-0.009697292,-0.987637,-0.09879307,-0.1213232
5,0.43234,-0.01040627,-0.9872502,-0.1000763,-0.1233435
5,0.4442791,-0.01078302,-0.9868537,-0.1012556,-0.1255032
5,0.4556342,-0.01117722,-0.9865078,-0.1024763,-0.1271857
5,0.4678699,-0.01124777,-0.9861925,-0.1034619,-0.1288169
5,0.4800188,-0.01131842,-0.9859265,-0.1042975,-0.1301655
5,0.4928458,-0.01110914,-0.9857442,-0.1046312,-0.1312912
5,0.5022026,-0.01058681,-0.985634,-0.1047639,-0.1320546
5,0.5121874,-0.01002923,-0.9854751,-0.1051708,-0.1329569
5,0.5234703,-0.009559397,-0.9853207,-0.1053588,-0.1339831
5,0.5353504,-0.009359755,-0.9851679,-0.10595,-0.1346525
5,0.5470213,-0.009019364,-0.9850706,-0.1063276,-0.13509
5,0.5577052,-0.008800998,-0.9849893,-0.1066567,-0.1354365
5,0.5695266,-0.008586206,-0.9849173,-0.1070761,-0.1356427
5,0.5805907,-0.008235835,-0.9848284,-0.107714,-0.1358054
5,0.5927194,-0.007871803,-0.9847891,-0.1080024,-0.135883
5,0.6042035,-0.007665735,-0.984738,-0.1081597,-0.1361396
5,0.6151811,-0.007447571,-0.9847022,-0.1082645,-0.1363272
5,0.6281977,-0.007196244,-0.9846771,-0.1085095,-0.1363275
5,0.6399733,-0.006952908,-0.9846526,-0.1087745,-0.1363051
5,0.6522391,-0.006832611,-0.9846308,-0.1089974,-0.1362913
5,0.6645532,-0.006882396,-0.984605,-0.1092663,-0.1362601
5,0.6770815,-0.00694098,-0.9846003,-0.1094834,-0.1361163
5,0.6891285,-0.006978504,-0.9846146,-0.1095337,-0.1359702
5,0.7003285,-0.007016826,-0.9846309,-0.1095839,-0.1358098
5,0.7116897,-0.007106502,-0.9846629,-0.1094695,-0.1356653
5,0.7225375,-0.007192079,-0.9846855,-0.1092052,-0.1357098
5,0.7341174,-0.007144738,-0.984712,-0.1089029,-0.1357626
5,0.7457192,-0.007014412,-0.984738,-0.1085717,-0.1358463
5,0.756173,-0.006906282,-0.9847516,-0.1083039,-0.1359673
5,0.7676289,-0.006744761,-0.984787,-0.1080132,-0.1359504
5,0.7788695,-0.006701574,-0.9847974,-0.1077842,-0.1360585
5,0.7894283,-0.006758507,-0.9847963,-0.1075746,-0.1362295
5,0.8007473,-0.006755002,-0.9847915,-0.1075674,-0.1362696
5,0.8125725,-0.00661435,-0.9848017,-0.1075748,-0.136197
5,0.8244652,-0.00644144,-0.9848473,-0.1075269,-0.1359139
6,0,-0.001760341,-0.9880246,-0.09806502,-0.119112
6,0.0113765,-0.001823165,-0.9879992,-0.09813064,-0.1192681
6,0.022753,-0.001761205,-0.9880242,-0.09799294,-0.1191745
6,0.0335789,-0.001683574,-0.9880781,-0.09802645,-0.1187001
6,0.0450523,-0.001397219,-0.9881309,-0.09814333,-0.1181665
6,0.0562244,-0.001257889,-0.9881535,-0.09841134,-0.1177556
6,0.0672576,-0.001332771,-0.9881915,-0.09864612,-0.1172383
6,0.0782004,-0.001493432,-0.9882199,-0.09886298,-0.1168137
6,0.0898884,-0.001500446,-0.9882559,-0.09915549,-0.1162602
6,0.1014406,-0.001485568,-0.9882838,-0.0994187,-0.1157984
6,0.1121393,-0.001359217,-0.9883161,-0.09971012,-0.1152715
6,0.1232729,-0.001421288,-0.9883608,-0.1001497,-0.1145039
6,0.134588,-0.001545109,-0.9884214,-0.1004001,-0.1137574
6,0.1454951,-0.001823373,-0.9885052,-0.1005141,-0.1129215
6,0.1568012,-0.001901783,-0.9885461,-0.1008107,-0.1122954
6,0.168939,-0.002041865,-0.9886075,-0.1009165,-0.1116563
6,0.1789955,-0.002106369,-0.9887214,-0.1006421,-0.1108917
6,0.190477,-0.001827266,-0.9888436,-0.1001315,-0.1102678
6,0.2013137,-0.001521222,-0.9889581,-0.09948801,-0.1098261
6,0.2127477,-0.001002707,-0.9890699,-0.09880193,-0.1094446
6,0.224647,-0.000553716,-0.9891374,-0.09830292,-0.1092874
6,0.2357502,-0.0003273115,-0.9891881,-0.0979549,-0.1091414
6,0.2474944,-0.0001833849,-0.9892057,-0.09786664,-0.1090616
6,0.2586101,-0.0001373291,-0.9892073,-0.09799043,-0.1089355
6,0.2708652,-0.0001999699,-0.9891979,-0.09807618,-0.1089442
6,0.2817099,-0.0003499165,-0.9891775,-0.09818842,-0.1090278
6,0.2937354,-0.0006115623,-0.9891418,-0.09836008,-0.1091949
6,0.3050177,-0.0008881092,-0.9891218,-0.09841593,-0.1093245
6,0.3163446,-0.0009784698,-0.989113,-0.09843923,-0.1093814
6,0.3276454,-0.0007934086,-0.9891117,-0.09845786,-0.1093791
6,0.3395073,-0.0006239563,-0.9891395,-0.09818918,-0.1093697
6,0.3508258,-0.0005344935,-0.9891321,-0.0979856,-0.1096195
6,0.3623698,-0.0004163571,-0.9891384,-0.09781182,-0.1097179
6,0.374014,-0.0004486479,-0.9891416,-0.0977498,-0.1097452
6,0.3853933,-0.0004231445,-0.9891519,-0.09780326,-0.1096038
6,0.3960514,-0.0004393123,-0.9891554,-0.09800573,-0.1093909
6,0.4075795,-0.000550814,-0.9891722,-0.09814739,-0.1091111
6,0.4190459,-0.0005567484,-0.9891872,-0.09816878,-0.1089559
6,0.4302454,-0.0004408397,-0.9891868,-0.09819165,-0.1089399
6,0.441021,-0.0002977587,-0.9892057,-0.09813334,-0.1088205
6,0.4520101,-0.0002582781,-0.9892151,-0.09821777,-0.1086587
6,0.46371,-0.000152465,-0.9892312,-0.09825177,-0.108482
6,0.4745938,8.423626E-05,-0.9892577,-0.09818798,-0.1082985
6,0.4855789,0.0002498366,-0.9892762,-0.09815632,-0.1081569
6,0.4968291,0.0003809743,-0.9892693,-0.09813835,-0.1082366
6,0.5087833,0.0004504286,-0.9892641,-0.09817827,-0.108247
6,0.519155,0.0003682487,-0.9892479,-0.09828863,-0.108296
6,0.5302418,0.0003447123,-0.9892427,-0.09849864,-0.1081532
6,0.5417159,0.0004226342,-0.9892293,-0.09869286,-0.1080984
6,0.5523534,0.0004984476,-0.9892393,-0.09885412,-0.1078581
6,0.5637462,0.0005533323,-0.9892549,-0.0988991,-0.1076739
6,0.5746675,0.0004241727,-0.9892569,-0.09898985,-0.107573
6,0.5865786,0.0003019124,-0.9892634,-0.09898092,-0.1075214
6,0.5977832,0.0002880022,-0.9892606,-0.09907213,-0.1074637
6,0.6085302,0.0002560392,-0.9892507,-0.09917236,-0.107462
6,0.6200281,0.0003320277,-0.9892461,-0.09932132,-0.1073665
6,0.6311055,0.0004834831,-0.9892654,-0.09922361,-0.1072776
6,0.6414846,0.0004345402,-0.9892936,-0.0989614,-0.1072607
6,0.6528044,0.0006389171,-0.9893415,-0.09847465,-0.1072659
6,0.6639629,0.0007406957,-0.9894136,-0.09789145,-0.1071339
6,0.6751751,0.0008689053,-0.9894832,-0.09724766,-0.1070764
6,0.6862783,0.0008257292,-0.9895192,-0.09693699,-0.1070257
6,0.6975411,0.000686314,-0.9895239,-0.09694865,-0.1069727
6,0.7085261,0.0004974082,-0.9895036,-0.09741312,-0.1067387
6,0.7198327,0.0001334473,-0.9894552,-0.09793952,-0.1067066
6,0.7309082,-6.699562E-05,-0.9894505,-0.09810126,-0.1066027
6,0.7423671,-0.0002069548,-0.9894614,-0.09800994,-0.1065849
6,0.7531086,-0.0001783036,-0.9894638,-0.09781945,-0.1067377
6,0.7646928,-7.767975E-05,-0.9894572,-0.09766287,-0.1069409
6,0.7765549,3.153831E-05,-0.9894519,-0.0976738,-0.1069807
6,0.7894773,0.0002367832,-0.9894691,-0.09765289,-0.1068414
6,0.802296,0.0004244223,-0.989465,-0.09772383,-0.1068131
6,0.813588,0.0002641939,-0.9894556,-0.09790111,-0.1067383
6,0.8262525,-3.746897E-05,-0.9894369,-0.09829552,-0.1065499
6,0.8374281,-0.0002571791,-0.9894125,-0.09840301,-0.1066761
6,0.8490577,-0.000238318,-0.9894162,-0.09848376,-0.1065676
6,0.8602889,-0.0001090355,-0.9894192,-0.09866978,-0.1063678
6,0.8716944,7.424504E-05,-0.9894406,-0.09890712,-0.1059473
6,0.8829563,0.000276275,-0.9894676,-0.09920562,-0.1054141
6,0.8947002,0.0005247407,-0.9894873,-0.09971422,-0.1047465
6,0.9053821,0.0007668175,-0.9895109,-0.1000975,-0.1041549
6,0.9166254,0.001166601,-0.989536,-0.1003574,-0.1036619
6,0.9283226,0.001411185,-0.9895681,-0.1005679,-0.1031468
6,0.9398208,0.00185176,-0.9895537,-0.1011902,-0.1026688
6,0.9508708,0.002076171,-0.989556,-0.1018181,-0.1020195
6,0.9629483,0.002371028,-0.9895315,-0.1024676,-0.1015986
6,0.9741263,0.002524264,-0.989509,-0.1034406,-0.1008258
6,0.9847273,0.002665896,-0.9895011,-0.1043482,-0.09996048
6,0.9966926,0.002948243,-0.9895586,-0.1048935,-0.09880665
6,1.008516,0.003129147,-0.9896318,-0.1052873,-0.09764218
6,1.019698,0.003410839,-0.9896541,-0.1058619,-0.09678113
6,1.031615,0.003595684,-0.9896514,-0.1064501,-0.09615481
6,1.043643,0.003608227,-0.9896322,-0.1069414,-0.095806
6,1.055963,0.003393937,-0.9896493,-0.107131,-0.09542507
6,1.06632,0.003500938,-0.9896611,-0.1073515,-0.09504983
7,0,0.002577584,-0.9895806,-0.1054213,-0.09803119
7,0.01017,0.002628401,-0.9895722,-0.1055365,-0.09799048
7,0.02034,0.002466768,-0.9895811,-0.1055791,-0.09785831
7,0.0320691,0.002407204,-0.9895878,-0.1056823,-0.0976803
7,0.0428507,0.002443716,-0.9896017,-0.1055687,-0.09766233
7,0.053835,0.002471294,-0.9896479,-0.1053016,-0.09748286
7,0.0650612,0.002637617,-0.989673,-0.1050754,-0.09746757
7,0.0767103,0.002916086,-0.9897027,-0.1049371,-0.09730634
7,0.0875354,0.002876636,-0.9897163,-0.1048665,-0.09724429
7,0.09857319,0.002893403,-0.9897269,-0.1047859,-0.09722418
7,0.1112975,0.002841059,-0.9897122,-0.1049658,-0.09717909
7,0.1227711,0.002651755,-0.9896847,-0.1051406,-0.09727749
7,0.1334648,0.002498105,-0.9896648,-0.1052239,-0.09739345
7,0.1447094,0.002322607,-0.989622,-0.1054442,-0.09759372
7,0.156043,0.002184507,-0.9895998,-0.1054764,-0.09778774
7,0.1663691,0.002049632,-0.9895777,-0.1054866,-0.098003
7,0.1766696,0.002040919,-0.9895331,-0.1056239,-0.09830549
7,0.1881383,0.001951169,-0.9895309,-0.1055919,-0.09836411
7,0.1989318,0.001960885,-0.9895176,-0.1056404,-0.09844431
7,0.2102193,0.00205991,-0.9895118,-0.1056676,-0.0984726
7,0.2216961,0.0020216,-0.9894942,-0.1057061,-0.09860799
7,0.2330671,0.001959305,-0.9894717,-0.1056928,-0.09884861
7,0.2439707,0.001911215,-0.9894426,-0.1058168,-0.09900829
7,0.2562417,0.001963302,-0.9894506,-0.1057414,-0.0990079
7,0.2672611,0.0020395,-0.9894555,-0.1056816,-0.09902203
7,0.277569,0.001948468,-0.9894611,-0.1057379,-0.09890756
7,0.2884611,0.001759015,-0.9894794,-0.1055921,-0.09888372
7,0.2995214,0.001832373,-0.9894855,-0.1055802,-0.09883401
7,0.3111454,0.001877233,-0.9895077,-0.1055096,-0.09868631
7,0.3226165,0.001947485,-0.9895228,-0.1053273,-0.0987283
7,0.3381294,0.001922328,-0.9895252,-0.1051599,-0.09888205
7,0.3477873,0.001994427,-0.9895023,-0.1051635,-0.09910703
7,0.3582313,0.002003014,-0.9894803,-0.1052359,-0.0992485
7,0.3686693,0.00197719,-0.989453,-0.1053382,-0.09941298
7,0.3792251,0.001852036,-0.9894025,-0.1055989,-0.09964034
7,0.3913343,0.001752697,-0.9893556,-0.1057751,-0.09992191
7,0.4021248,0.001535837,-0.9892913,-0.1060871,-0.1002306
7,0.4131563,0.0012899,-0.9892157,-0.1064509,-0.100593
7,0.4243177,0.0009233654,-0.9891295,-0.1070266,-0.1008341
7,0.4355602,0.0005479828,-0.9890587,-0.107521,-0.1010046
7,0.4466265,0.0001959838,-0.9889715,-0.1079161,-0.1014384
7,0.4581477,-0.0002078936,-0.9888758,-0.1084663,-0.1017839
7,0.4688823,-0.0004787222,-0.9888077,-0.1088233,-0.1020627
7,0.4802341,-0.0007528402,-0.9887409,-0.1093638,-0.1021303
7,0.49148,-0.000967171,-0.9887139,-0.1095563,-0.1021838
7,0.5028158,-0.0009459183,-0.9886954,-0.1097797,-0.1021228
7,0.5136991,-0.0007684417,-0.9887067,-0.1098815,-0.1019049
7,0.5247138,-0.0006372631,-0.9887421,-0.1098556,-0.10159
7,0.535912,-0.0004979223,-0.9887484,-0.1099178,-0.1014624
7,0.547587,-0.0003210008,-0.9887263,-0.1100414,-0.1015448
7,0.5581711,-0.0001855604,-0.9886937,-0.1102112,-0.1016782
7,0.56984,-7.631257E-05,-0.9886618,-0.1104094,-0.1017738
7,0.5805356,0.0001416802,-0.9886284,-0.1107033,-0.1017792
7,0.591976,0.000226289,-0.9886132,-0.1109046,-0.1017069
7,0.6034967,0.0001493283,-0.9885765,-0.1111145,-0.1018342
7,0.6143646,2.207235E-05,-0.9885409,-0.1112683,-0.1020119
7,0.6258509,-0.0001516864,-0.9885007,-0.1114229,-0.1022326
7,0.637338,-0.0002238043,-0.988469,-0.1115493,-0.1024002
7,0.6477776,-4.215166E-05,-0.9884766,-0.1115422,-0.1023357
7,0.6592017,-2.437085E-05,-0.9884723,-0.1115401,-0.1023784
7,0.6702586,8.373335E-05,-0.9884803,-0.1115515,-0.1022894
7,0.6812685,5.97164E-06,-0.9884552,-0.1116569,-0.1024173
7,0.6926051,-0.0002715997,-0.9884341,-0.1117996,-0.1024646
7,0.7043265,-0.0006733723,-0.9883674,-0.1122411,-0.1026235
7,0.7151878,-0.0009668954,-0.9882771,-0.1129157,-0.1027504
7,0.7265605,-0.001172848,-0.9882296,-0.1133466,-0.1027299
7,0.7378395,-0.001461353,-0.9881818,-0.1136956,-0.1028015
7,0.7500203,-0.001718871,-0.9881378,-0.1139036,-0.1029898
7,0.7606981,-0.001895722,-0.988122,-0.1140741,-0.1029492
7,0.771993,-0.00192624,-0.9881048,-0.1141704,-0.1030068
7,0.7835106,-0.001924306,-0.9881094,-0.1141236,-0.1030152
7,0.7944664,-0.001929719,-0.988084,-0.1142285,-0.1031423
7,0.8060019,-0.001964264,-0.9880635,-0.11418,-0.1033913
7,0.81714,-0.002169449,-0.988037,-0.1140065,-0.1038311
7,0.8284652,-0.002296884,-0.9880002,-0.1140002,-0.1041853
7,0.8404838,-0.002492391,-0.9879665,-0.1141722,-0.1043115
7,0.8517554,-0.002491489,-0.987968,-0.1142722,-0.1041884
7,0.863107,-0.002415817,-0.9879949,-0.1142069,-0.1040061
7,0.8741928,-0.002209146,-0.9880319,-0.1141315,-0.1037418
7,0.8853607,-0.002113424,-0.9880465,-0.1140345,-0.1037113
7,0.8966822,-0.002023865,-0.9880468,-0.1138764,-0.1038835
7,0.9079494,-0.001991011,-0.9880573,-0.1137174,-0.1039582
7,0.9191284,-0.001988266,-0.9880787,-0.1134416,-0.1040554
7,0.9300193,-0.001940392,-0.9880866,-0.1134765,-0.1039442
7,0.94174,-0.001952004,-0.988098,-0.1134539,-0.1038597
7,0.9526953,-0.001946401,-0.9880857,-0.1135127,-0.1039128
7,0.9640157,-0.002037182,-0.9880658,-0.113576,-0.1040311
7,0.974732,-0.002051584,-0.9880393,-0.1136762,-0.1041732
7,0.9857848,-0.002077918,-0.9880352,-0.1136465,-0.1042438
7,0.9974713,-0.002056334,-0.9880255,-0.1138252,-0.1041408
7,1.008186,-0.001846664,-0.9880348,-0.1138606,-0.1040173
7,1.020097,-0.001848035,-0.988046,-0.1137935,-0.1039851
7,1.030821,-0.001881823,-0.9880364,-0.1138213,-0.1040454
7,1.042171,-0.00196768,-0.9880031,-0.1139297,-0.1042407
7,1.052671,-0.002124853,-0.9879712,-0.1140155,-0.1044458
7,1.064142,-0.002130333,-0.9879645,-0.1141282,-0.1043866
7,1.075615,-0.002064634,-0.9879746,-0.1141677,-0.1042494
7,1.086456,-0.001968641,-0.9880108,-0.1140428,-0.1040448
7,1.097587,-0.001882315,-0.988041,-0.1139635,-0.1038457
7,1.108898,-0.001837272,-0.9880615,-0.11377,-0.1038637
7,1.120317,-0.001905568,-0.9880679,-0.1135966,-0.103992
7,1.131536,-0.002099313,-0.9880607,-0.1136224,-0.1040283
7,1.14241,-0.002242364,-0.988048,-0.1138066,-0.1039436
7,1.154371,-0.002170265,-0.9880909,-0.1137321,-0.1036193
7,1.164716,-0.002118416,-0.9881089,-0.1137608,-0.1034164
7,1.176264,-0.002078135,-0.9880979,-0.1139136,-0.1033541
7,1.187391,-0.00212118,-0.9880971,-0.1138708,-0.1034081
7,1.197944,-0.002045702,-0.9880934,-0.1138475,-0.1034707
7,1.209325,-0.002067614,-0.988054,-0.114025,-0.103651
7,1.220654,-0.002124097,-0.988017,-0.1140616,-0.1039621
7,1.23188,-0.002133761,-0.9880007,-0.1140739,-0.1041026
7,1.242653,-0.002041012,-0.987981,-0.114159,-0.1041984
7,1.254118,-0.001972221,-0.9879895,-0.1141527,-0.1041258
8,0,0.0003518499,-0.9886296,-0.1086477,-0.1039582
8,0.0126918,0.0005892366,-0.9886544,-0.1084551,-0.1039225
8,0.0253836,0.0006735548,-0.9886652,-0.1082404,-0.1040424
8,0.0388237,0.0005199723,-0.9886517,-0.1083516,-0.1040555
8,0.0508206,0.000320334,-0.9886403,-0.1084524,-0.10406
8,0.0628558,0.0001258999,-0.9886079,-0.108808,-0.1039975
8,0.0752198,5.285069E-05,-0.9886041,-0.1090853,-0.1037426
8,0.0868312,0.000386022,-0.9886755,-0.1087956,-0.1033651
8,0.0995693,0.0006130151,-0.9887068,-0.1085437,-0.1033296
8,0.1112165,0.0006560609,-0.9887412,-0.1083201,-0.1032343
8,0.1222974,0.0005763322,-0.9887415,-0.1083404,-0.1032105
8,0.1336774,0.0004405007,-0.9887222,-0.1084559,-0.1032746
8,0.1457164,0.0001455806,-0.9887295,-0.108422,-0.103242
8,0.1572313,0.0002123676,-0.9887397,-0.1082453,-0.1033284
8,0.1695777,0.0005149096,-0.9887531,-0.1082899,-0.1031536
8,0.1824053,0.0007571392,-0.988789,-0.1081511,-0.1029529
8,0.1946677,0.0009637251,-0.9888038,-0.1081656,-0.1027934
8,0.2071352,0.001026884,-0.9888028,-0.1082104,-0.1027556
8,0.2195916,0.0008020289,-0.9887834,-0.1081246,-0.1030334
8,0.2318587,0.0005327463,-0.9887261,-0.1079146,-0.1038026
8,0.2447296,0.0004855283,-0.9887624,-0.1076579,-0.1037237
8,0.257086,0.0006674416,-0.9888002,-0.1074827,-0.1035445
8,0.2683506,0.0008766614,-0.9888504,-0.1073772,-0.1031715
8,0.2792492,0.00109205,-0.9889143,-0.1071123,-0.1028318
8,0.2899996,0.001195922,-0.9889679,-0.1066651,-0.1027799
8,0.3020203,0.001395114,-0.9889917,-0.1062917,-0.1029352
8,0.312359,0.001344722,-0.9889912,-0.1061231,-0.1031153
8,0.3239124,0.001275633,-0.9889739,-0.1061091,-0.1032964
8,0.334803,0.001284581,-0.9889764,-0.1060993,-0.1032827
8,0.3470107,0.00138405,-0.9889686,-0.1061644,-0.1032881
8,0.3589096,0.001585532,-0.9889749,-0.1062409,-0.1031457
8,0.370673,0.001835033,-0.9889536,-0.1064145,-0.103167
8,0.382288,0.001967914,-0.9889367,-0.1064245,-0.103317
8,0.3928079,0.002001729,-0.9889166,-0.1063486,-0.1035861
8,0.4039328,0.001920678,-0.9888721,-0.1064048,-0.1039545
8,0.4157628,0.001799159,-0.9888538,-0.106325,-0.1042124
8,0.427156,0.001825243,-0.9888457,-0.1063562,-0.1042565
8,0.4391565,0.001644123,-0.9888415,-0.1065009,-0.1041511
8,0.4505386,0.001507543,-0.9888359,-0.1067059,-0.1039969
8,0.4630844,0.001370832,-0.9888207,-0.1069485,-0.1038937
8,0.4747311,0.001298703,-0.9888024,-0.1070195,-0.1039954
8,0.4858932,0.001143008,-0.9887894,-0.1070553,-0.1040848
8,0.4981977,0.00104861,-0.9887798,-0.1069627,-0.1042722
8,0.509407,0.0008654743,-0.9887792,-0.1069885,-0.1042515
8,0.5208344,0.000733342,-0.988786,-0.1069523,-0.1042258
8,0.5315982,0.0007998049,-0.9887903,-0.1070035,-0.1041321
8,0.5432185,0.001050144,-0.9888119,-0.1070501,-0.1038773
8,0.5552227,0.001067124,-0.9888897,-0.1068524,-0.1033387
8,0.5662813,0.0009717084,-0.9889143,-0.106697,-0.1032649
8,0.5775532,0.0009034351,-0.9889328,-0.1065211,-0.1032689
8,0.588528,0.0007361211,-0.988943,-0.1063748,-0.1033242
8,0.5995829,0.0004049502,-0.9889176,-0.106453,-0.1034884
8,0.6105481,0.0002199449,-0.9889179,-0.1064531,-0.1034859
8,0.6218334,0.0001570582,-0.9889434,-0.1062941,-0.1034052
8,0.6332225,0.0002787746,-0.9889532,-0.1060878,-0.1035235
8,0.6445007,0.0005170554,-0.9889864,-0.1057225,-0.1035785
8,0.6549527,0.0006599538,-0.989003,-0.1054368,-0.1037104
8,0.6659147,0.0007247329,-0.9889988,-0.1052351,-0.1039554
8,0.6765219,0.0005071536,-0.9889963,-0.1051629,-0.1040533
8,0.6873215,-4.759058E-05,-0.9889886,-0.1050886,-0.1042019
8,0.6982384,-0.0006772242,-0.9890059,-0.1049356,-0.1041895
8,0.7086478,-0.001204316,-0.9890205,-0.1046683,-0.1043163
8,0.7183248,-0.001722213,-0.9890546,-0.1042869,-0.1043681
8,0.7284037,-0.00182879,-0.9891065,-0.1037932,-0.1043658
8,0.7389706,-0.001756113,-0.9891603,-0.1032828,-0.1043629
8,0.749052,-0.001562811,-0.9891993,-0.1028389,-0.1044347
8,0.759449,-0.001621351,-0.9891962,-0.1026389,-0.1046599
8,0.7704064,-0.001803719,-0.9891526,-0.1027086,-0.1050008
8,0.7820512,-0.002071906,-0.9891174,-0.1029241,-0.1051158
8,0.7928593,-0.002150409,-0.989079,-0.1032483,-0.1051581
8,0.8037246,-0.002199784,-0.9890549,-0.1035737,-0.1050633
8,0.8147267,-0.00206795,-0.989058,-0.1035769,-0.1050329
8,0.8305986,-0.001884907,-0.9890608,-0.1036984,-0.104891
8,0.8402893,-0.001813687,-0.9890704,-0.1038122,-0.104689
9,0,0.0009950809,-0.9889716,-0.1050465,-0.1044009
9,0.0104548,0.000813894,-0.988952,-0.1050446,-0.1045902
9,0.0209096,0.0006583855,-0.9889514,-0.1050234,-0.1046179
9,0.0336401,0.0007234775,-0.9889725,-0.1050257,-0.1044155
9,0.0439118,0.0007514544,-0.9889925,-0.1048577,-0.1043953
9,0.0550748,0.0008829609,-0.9890143,-0.1046439,-0.1044027
9,0.0664765,0.0008761138,-0.989029,-0.1044546,-0.1044526
9,0.0773259,0.0007491894,-0.9890119,-0.1043879,-0.1046818
9,0.08835641,0.0005774722,-0.9890044,-0.104152,-0.1049886
9,0.09910411,0.0003290735,-0.9889967,-0.1040298,-0.1051824
9,0.1088539,0.0002510659,-0.9889944,-0.1038983,-0.1053348
9,0.119829,0.0003404431,-0.989005,-0.1036735,-0.1054561
9,0.1300305,0.0004819036,-0.9890118,-0.1036626,-0.1054033
9,0.1401982,0.0004351959,-0.9890224,-0.1035173,-0.1054458
9,0.1511942,0.0002534315,-0.989018,-0.1035555,-0.1054507
9,0.1605635,6.815791E-05,-0.9889999,-0.1035741,-0.1056015
9,0.1705711,-8.991733E-05,-0.9890001,-0.1035826,-0.1055915
9,0.1809683,2.057478E-05,-0.9890223,-0.1034337,-0.1055306
9,0.1920223,0.0001345985,-0.989027,-0.1034267,-0.1054921
9,0.2036523,0.0003823787,-0.9890051,-0.103602,-0.1055252
9,0.2144358,0.0004330575,-0.9890069,-0.1036014,-0.1055091
9,0.2255114,0.000388436,-0.9889851,-0.103654,-0.1056618
9,0.2378094,0.000249017,-0.9889575,-0.1037574,-0.1058187
9,0.2514021,7.098913E-05,-0.9889486,-0.1037857,-0.1058746
9,0.2638137,-8.446351E-05,-0.9889189,-0.1039974,-0.1059441
9,0.2779022,-0.0001801513,-0.9889085,-0.1040645,-0.1059751
9,0.2899037,-8.420274E-05,-0.9889296,-0.103857,-0.1059816
9,0.3005293,5.717576E-05,-0.988955,-0.1037219,-0.1058759
9,0.3105431,0.0002429225,-0.9889679,-0.1036966,-0.1057815
9,0.3209922,0.0003241859,-0.9889997,-0.1035078,-0.1056685
9,0.330676,0.0003226437,-0.989011,-0.1034686,-0.1056007
9,0.3405736,0.0002381951,-0.9889904,-0.1035607,-0.105704
9,0.3495949,-3.834069E-05,-0.9889705,-0.103609,-0.1058433
9,0.3595092,2.592802E-06,-0.9889597,-0.1035955,-0.1059563
9,0.3706942,2.472475E-05,-0.988953,-0.1034627,-0.1061488
9,0.3816516,6.858259E-06,-0.9889745,-0.1030974,-0.1063046
9,0.3935108,-1.651049E-05,-0.9890008,-0.1029685,-0.1061841
9,0.4048463,-3.33786E-06,-0.9890072,-0.1028887,-0.1062012
9,0.4156527,-0.0001219697,-0.9889963,-0.1030314,-0.1061659
9,0.4265471,-0.0002554618,-0.9890012,-0.1029614,-0.1061869
9,0.4383707,-0.0002746284,-0.9889876,-0.1029166,-0.1063575
9,0.448907,-0.0003673397,-0.9889979,-0.1026655,-0.1065035
9,0.4599276,-0.0004847422,-0.9889795,-0.1026268,-0.1067111
