scene,time,headsetLocationX,headsetLocationY,headsetLocationZ
1,0.5132684,-1.02887,1.195981,-0.06294823
1,0.5239828,-1.028846,1.195913,-0.06283236
1,0.5352561,-1.028816,1.195971,-0.06279254
1,0.5465262,-1.028771,1.19596,-0.06271583
1,0.558034,-1.028706,1.195914,-0.06260538
1,0.5704025,-1.02867,1.195958,-0.06260252
1,0.5807486,-1.028621,1.195939,-0.06254327
1,0.5909558,-1.028601,1.195868,-0.06240165
1,0.6027502,-1.028565,1.195883,-0.06246501
1,0.6134298,-1.028541,1.195861,-0.06243879
1,0.6245876,-1.028519,1.195794,-0.0623188
1,0.6356264,-1.028524,1.195785,-0.06237853
1,0.6468536,-1.028534,1.195754,-0.06236053
1,0.6578634,-1.028535,1.195653,-0.06229025
1,0.6690851,-1.028537,1.195683,-0.06238168
1,0.6803848,-1.028533,1.195643,-0.06241918
1,0.6917685,-1.028569,1.1956,-0.06237578
1,0.7027074,-1.028593,1.195625,-0.06247878
1,0.7141501,-1.028625,1.195615,-0.06249607
1,0.7253133,-1.028616,1.195575,-0.06247282
1,0.7364679,-1.028647,1.195637,-0.06258398
1,0.7477848,-1.028668,1.195647,-0.06262702
1,0.759904,-1.028694,1.19559,-0.06260073
1,0.7707341,-1.028715,1.195665,-0.06267428
